Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP3568,Finance,49,115783,15,58,75,No
EMP3569,Sales,26,97294,13,59,83,No
EMP3570,HR,23,86548,10,48,98,Yes
EMP3571,Support,50,74617,6,38,85,No
EMP3572,R&D,31,141770,19,38,69,No
EMP3573,Sales,56,92297,1,47,77,No
EMP3574,Operations,37,90333,2,35,90,Yes
EMP3575,Operations,27,99469,20,37,74,No
EMP3576,R&D,32,128125,18,57,66,Yes
EMP3577,Finance,45,103405,8,41,69,No
EMP3578,Support,24,70152,5,56,66,No
EMP3579,R&D,46,134359,11,56,86,No
EMP3580,Operations,34,102738,19,45,96,Yes
EMP3581,Operations,22,101424,15,53,98,Yes
EMP3582,HR,47,94795,16,41,75,No
EMP3583,HR,31,73642,2,47,93,Yes
EMP3584,IT,59,104050,2,35,76,No
EMP3585,Operations,40,90378,8,49,84,No
EMP3586,Sales,32,101481,6,41,76,No
EMP3587,Sales,32,81867,1,60,80,Yes
EMP3588,Operations,42,101748,12,57,84,Yes
EMP3589,Sales,42,92547,10,40,80,No
EMP3590,Support,58,83433,17,56,57,No
EMP3591,Marketing,34,111588,20,36,75,Yes
EMP3592,Sales,46,88941,6,48,65,Yes
EMP3593,HR,43,88776,19,53,72,Yes
EMP3594,Marketing,38,79013,3,35,40,No
EMP3595,R&D,42,138599,20,42,65,No
EMP3596,HR,28,92793,5,37,97,Yes
EMP3597,Sales,25,98322,16,44,70,Yes
EMP3598,HR,45,86645,6,49,85,No
EMP3599,Finance,57,99105,7,58,59,Yes
EMP3600,IT,32,116845,13,44,80,No
EMP3601,Finance,51,103889,12,37,73,No
EMP3602,Marketing,51,94940,11,34,68,No
EMP3603,Support,37,78016,13,33,80,No
EMP3604,Support,28,89407,15,55,71,Yes
EMP3605,HR,57,95934,19,35,61,No
EMP3606,IT,38,96023,2,36,54,No
EMP3607,Finance,43,94041,8,57,74,No
EMP3608,IT,27,123121,19,50,76,Yes
EMP3609,HR,54,87388,15,45,86,Yes
EMP3610,IT,44,108751,9,57,68,Yes
EMP3611,Finance,53,116872,18,37,72,No
EMP3612,Finance,58,102498,6,53,66,No
EMP3613,Marketing,55,103262,16,45,88,No
EMP3614,Sales,34,91687,8,54,78,No
EMP3615,Support,43,74418,4,41,94,Yes
EMP3616,Marketing,48,91173,9,31,54,No
EMP3617,Operations,54,107036,17,36,82,No
EMP3618,Support,51,74269,5,42,61,No
EMP3619,Marketing,46,94187,16,34,63,No
EMP3620,Sales,41,99223,12,32,57,No
EMP3621,IT,56,119219,6,35,79,No
EMP3622,IT,43,129751,13,35,85,No
EMP3623,Marketing,49,79677,6,47,61,No
EMP3624,HR,26,75912,6,55,83,Yes
EMP3625,Marketing,26,92911,10,48,60,Yes
EMP3626,Support,46,76014,6,56,67,No
EMP3627,IT,47,118764,13,30,73,No
EMP3628,HR,58,88531,12,43,97,Yes
EMP3629,R&D,39,110067,2,30,71,No
EMP3630,Finance,57,92974,8,37,58,No
EMP3631,IT,29,121708,6,39,77,No
EMP3632,Support,21,76712,2,43,70,Yes
EMP3633,IT,50,127857,16,51,86,Yes
EMP3634,Support,24,94409,16,43,77,Yes
EMP3635,Marketing,34,103378,17,52,76,Yes
EMP3636,R&D,32,123241,7,38,74,Yes
EMP3637,Support,30,93117,8,51,100,Yes
EMP3638,Support,28,84499,1,50,97,No
EMP3639,Marketing,39,78027,3,60,69,No
EMP3640,Support,43,85137,9,58,77,No
EMP3641,Sales,50,84924,6,44,49,No
EMP3642,Support,23,89796,14,57,79,Yes
EMP3643,Marketing,59,88745,10,35,72,No
EMP3644,Finance,51,100973,11,57,72,Yes
EMP3645,R&D,22,124250,3,56,84,Yes
EMP3646,Marketing,32,73513,2,58,61,No
EMP3647,Sales,49,98379,10,38,75,No
EMP3648,Marketing,43,93792,14,54,70,No
EMP3649,Support,57,61511,9,44,40,No
EMP3650,Marketing,55,85042,12,53,57,No
EMP3651,IT,47,128633,18,48,92,Yes
EMP3652,Support,38,65448,3,50,79,No
EMP3653,HR,59,87110,11,37,64,No
EMP3654,Marketing,32,88396,3,42,74,No
EMP3655,Operations,58,105396,20,30,76,Yes
EMP3656,Finance,37,103992,14,31,72,No
EMP3657,Support,27,70661,10,37,46,No
EMP3658,Sales,50,95373,2,42,83,Yes
EMP3659,R&D,43,133502,14,38,93,No
EMP3660,Support,35,85748,13,47,60,No
EMP3661,Finance,44,106527,10,58,69,No
EMP3662,HR,24,72138,5,44,61,No
EMP3663,IT,57,104071,4,30,76,No
EMP3664,Support,22,74352,10,37,64,No
EMP3665,Support,23,87027,11,58,93,Yes
EMP3666,Support,58,85511,17,37,79,Yes
EMP3667,R&D,49,131367,7,30,80,No
EMP3668,Finance,56,96740,5,35,62,No
EMP3669,Support,51,82964,19,50,74,No
EMP3670,R&D,53,135441,17,43,79,Yes
EMP3671,Operations,59,74644,2,42,67,No
EMP3672,IT,53,136490,20,57,76,No
EMP3673,R&D,46,123747,1,53,86,Yes
EMP3674,HR,40,82027,19,34,57,No
EMP3675,R&D,24,132971,9,50,82,No
EMP3676,Support,49,64352,1,43,65,No
EMP3677,HR,25,94828,13,54,89,No
EMP3678,HR,51,92964,7,60,98,No
EMP3679,IT,53,128240,20,32,67,No
EMP3680,R&D,28,131809,18,34,61,No
EMP3681,Sales,35,87249,15,32,49,No
EMP3682,Marketing,60,93139,9,35,82,No
EMP3683,IT,22,120525,7,52,70,No
EMP3684,Finance,36,102807,11,39,61,No
EMP3685,HR,28,82807,10,41,77,No
EMP3686,Support,59,71607,6,32,58,No
EMP3687,R&D,33,111760,1,41,74,No
EMP3688,Marketing,35,108848,18,59,91,Yes
EMP3689,Marketing,36,91663,2,52,89,No
EMP3690,Finance,50,118287,18,33,94,Yes
EMP3691,HR,45,85755,13,60,63,Yes
EMP3692,HR,27,87891,13,50,61,Yes
EMP3693,IT,53,123292,3,40,100,Yes
EMP3694,R&D,24,139004,20,34,75,No
EMP3695,HR,49,71765,2,36,91,No
EMP3696,Finance,50,93961,6,42,78,No
EMP3697,Support,56,74451,6,50,81,No
EMP3698,Operations,22,69063,1,44,67,No
EMP3699,Operations,57,73055,6,50,64,Yes
EMP3700,HR,48,82990,19,51,61,No
EMP3701,Support,28,63504,6,55,63,No
EMP3702,IT,22,110516,8,49,77,No
EMP3703,IT,47,113512,7,51,82,Yes
EMP3704,Support,32,77501,9,40,69,No
EMP3705,R&D,21,131779,3,35,94,No
EMP3706,IT,40,120167,6,51,76,No
EMP3707,Support,59,85176,1,48,98,Yes
EMP3708,Operations,36,83382,1,35,89,No
EMP3709,R&D,46,113104,2,37,61,Yes
EMP3710,Marketing,36,86828,13,40,63,No
EMP3711,Marketing,23,92891,12,41,78,No
EMP3712,Finance,55,114266,15,55,95,No
EMP3713,Marketing,22,91019,8,57,59,No
EMP3714,IT,28,127894,12,57,85,Yes
EMP3715,R&D,36,133985,17,41,71,Yes
EMP3716,Sales,29,94779,8,43,93,Yes
EMP3717,R&D,59,129469,20,46,61,No
EMP3718,Marketing,57,110181,16,60,83,No
EMP3719,IT,29,106639,2,60,74,Yes
EMP3720,Support,57,90031,20,34,91,Yes
EMP3721,Support,25,86048,15,60,89,Yes
EMP3722,Operations,45,104687,20,48,68,No
EMP3723,IT,58,130678,20,55,89,Yes
EMP3724,R&D,46,135702,18,46,70,No
EMP3725,R&D,60,124233,6,41,86,Yes
EMP3726,Marketing,54,86573,6,31,68,No
EMP3727,Marketing,59,92273,8,33,67,No
EMP3728,Finance,30,94311,5,42,89,Yes
EMP3729,Finance,39,99041,10,31,64,No
EMP3730,IT,60,109582,3,60,60,No
EMP3731,Sales,23,96573,10,53,79,Yes
EMP3732,Sales,54,105615,19,45,73,Yes
EMP3733,R&D,29,112511,2,48,65,No
EMP3734,Support,40,77176,6,53,66,No
EMP3735,IT,39,97029,1,40,61,Yes
EMP3736,IT,35,110353,11,56,61,Yes
EMP3737,R&D,48,142254,14,49,80,Yes
EMP3738,Support,29,95904,19,60,73,No
EMP3739,HR,44,86613,13,47,75,No
EMP3740,Sales,21,102942,15,49,75,No
EMP3741,Support,57,92297,11,45,86,No
EMP3742,Marketing,21,103881,10,37,91,No
EMP3743,R&D,37,115638,4,52,79,No
EMP3744,R&D,60,130530,11,57,82,Yes
EMP3745,HR,52,91281,16,45,77,No
EMP3746,Operations,24,81361,8,43,81,No
EMP3747,IT,23,114794,5,52,66,No
EMP3748,Finance,58,104484,7,46,89,Yes
EMP3749,R&D,23,129555,7,39,72,No
EMP3750,Marketing,49,87526,10,47,53,Yes
EMP3751,Marketing,52,86715,14,30,46,No
EMP3752,Sales,41,101220,3,59,85,No
EMP3753,R&D,47,135034,11,32,77,No
EMP3754,HR,56,79618,12,32,58,No
EMP3755,IT,55,127355,19,41,84,No
EMP3756,HR,59,81621,3,47,80,No
EMP3757,HR,43,90534,12,47,74,Yes
EMP3758,R&D,37,125169,9,52,55,No
EMP3759,Operations,36,105644,20,51,83,Yes
EMP3760,R&D,21,113635,2,39,83,No
EMP3761,HR,40,74651,11,58,69,No
EMP3762,Sales,59,107319,18,34,88,Yes
EMP3763,HR,34,99347,19,42,69,No
EMP3764,HR,36,100046,17,41,79,No
EMP3765,Support,38,58683,1,51,60,No
EMP3766,IT,59,129106,11,32,80,No
EMP3767,Marketing,48,107062,20,36,87,No
EMP3768,IT,33,98510,2,59,60,No
EMP3769,R&D,40,142545,9,57,100,Yes
EMP3770,Support,52,75493,2,46,78,No
EMP3771,R&D,23,140124,20,35,92,Yes
EMP3772,Finance,55,100293,10,57,79,Yes
EMP3773,Sales,30,101166,13,42,83,Yes
EMP3774,HR,42,79092,6,55,81,Yes
EMP3775,Finance,28,111551,20,50,66,No
EMP3776,IT,30,104900,1,40,80,No
EMP3777,R&D,21,135513,16,45,85,Yes
EMP3778,HR,55,78345,5,59,71,No
EMP3779,Finance,49,95568,3,39,71,No
EMP3780,Sales,57,104108,9,43,77,No
EMP3781,Support,47,74969,5,57,67,No
EMP3782,Support,21,92044,12,37,79,Yes
EMP3783,Support,25,99019,18,39,86,Yes
EMP3784,R&D,21,123361,7,59,76,No
EMP3785,HR,42,69910,2,42,76,No
EMP3786,HR,44,81825,2,34,87,No
EMP3787,Finance,48,101277,9,56,90,Yes
EMP3788,Sales,58,82587,2,48,75,No
EMP3789,HR,36,68047,1,34,73,No
EMP3790,Sales,50,100659,12,48,76,No
EMP3791,Operations,35,77729,4,48,70,Yes
EMP3792,Support,23,79643,5,57,68,No
EMP3793,R&D,39,135325,11,38,87,No
EMP3794,HR,41,73173,10,53,43,No
EMP3795,Marketing,39,84266,11,37,68,No
EMP3796,Finance,56,112599,20,42,74,No
EMP3797,Sales,39,86870,10,54,58,No
EMP3798,Operations,30,91901,4,45,100,Yes
EMP3799,Operations,47,86230,13,30,77,No
EMP3800,IT,40,127699,18,43,96,Yes
EMP3801,Marketing,49,71112,5,54,51,Yes
EMP3802,Operations,25,92832,12,46,87,Yes
EMP3803,Operations,33,73900,1,32,58,No
EMP3804,Support,52,74084,4,40,81,Yes
EMP3805,R&D,57,113979,2,41,81,Yes
EMP3806,Operations,40,92697,15,48,81,Yes
EMP3807,Support,37,91976,12,36,92,No
EMP3808,R&D,58,126690,2,40,87,No
EMP3809,Finance,54,112647,19,47,50,Yes
EMP3810,Support,58,80358,7,43,93,Yes
EMP3811,Finance,56,105508,8,36,88,Yes
EMP3812,R&D,46,125413,18,60,62,No
EMP3813,R&D,24,135636,6,37,93,Yes
EMP3814,Finance,55,107717,9,37,74,Yes
EMP3815,Finance,57,102309,6,35,86,Yes
EMP3816,Sales,30,110448,20,52,76,Yes
EMP3817,IT,34,121298,19,57,67,No
EMP3818,IT,41,112284,8,54,80,No
EMP3819,R&D,45,132508,20,57,68,No
EMP3820,Sales,60,95511,6,37,70,No
EMP3821,Operations,30,80074,2,34,75,Yes
EMP3822,HR,25,85594,14,49,82,Yes
EMP3823,IT,54,123804,9,39,94,No
EMP3824,IT,59,118520,1,55,98,Yes
EMP3825,Operations,26,95441,11,56,73,No
EMP3826,R&D,41,139850,14,48,85,Yes
EMP3827,Finance,33,116591,18,60,75,No
EMP3828,Marketing,36,84885,7,51,77,Yes
EMP3829,Support,30,65038,5,45,62,No
EMP3830,Support,53,70577,2,60,79,No
EMP3831,Marketing,51,83600,1,59,75,No
EMP3832,Sales,45,90365,2,40,74,No
EMP3833,Marketing,29,92648,10,32,74,No
EMP3834,Marketing,24,85977,5,58,71,No
EMP3835,Support,51,79006,12,46,81,Yes
EMP3836,HR,48,88107,6,30,86,Yes
EMP3837,Support,33,99256,17,51,91,No
EMP3838,Support,37,77512,14,53,73,Yes
EMP3839,R&D,38,117561,11,49,59,No
EMP3840,Sales,58,109336,19,51,76,No
EMP3841,Marketing,59,78250,3,38,59,Yes
EMP3842,Operations,41,70221,1,57,64,No
EMP3843,Sales,30,99589,14,54,82,Yes
EMP3844,Sales,58,92492,9,58,67,Yes
EMP3845,Finance,31,115248,18,48,67,No
EMP3846,Finance,42,108064,20,39,51,No
EMP3847,Sales,37,85779,1,30,72,No
EMP3848,IT,29,113542,7,56,67,No
EMP3849,Marketing,52,92097,10,35,87,Yes
EMP3850,R&D,53,132581,16,32,50,No
EMP3851,IT,29,109314,7,44,60,Yes
EMP3852,Marketing,25,88610,13,46,72,Yes
EMP3853,Finance,33,98910,9,48,67,No
EMP3854,Marketing,46,82082,1,54,65,No
EMP3855,Support,49,80408,20,38,55,No
EMP3856,Sales,21,114145,20,57,66,No
EMP3857,Sales,46,98168,4,31,77,No
EMP3858,Finance,45,97571,13,34,71,Yes
EMP3859,Operations,43,92132,11,53,61,No
EMP3860,R&D,54,130620,13,40,79,No
EMP3861,Operations,52,92804,12,33,82,Yes
EMP3862,HR,21,73881,2,42,74,No
EMP3863,Support,54,71294,5,39,70,No
EMP3864,Marketing,41,77069,4,34,64,No
EMP3865,Marketing,37,86185,3,54,58,No
EMP3866,IT,33,112610,7,46,73,No
EMP3867,Support,22,88699,17,54,76,No
EMP3868,Finance,49,91966,1,60,85,Yes
EMP3869,HR,60,80826,10,55,81,Yes
EMP3870,Support,24,79463,6,31,72,No
EMP3871,HR,55,96173,20,53,72,No
EMP3872,Marketing,25,92244,7,38,74,No
EMP3873,Support,25,92311,20,45,55,No
EMP3874,R&D,29,116654,9,40,61,No
EMP3875,Finance,34,98345,12,42,63,No
EMP3876,HR,50,80495,7,41,65,No
EMP3877,R&D,40,134571,17,30,62,No
EMP3878,Marketing,22,97572,11,48,68,No
EMP3879,HR,29,87278,14,30,83,Yes
EMP3880,HR,35,86681,3,41,89,No
EMP3881,IT,42,119678,17,38,56,Yes
EMP3882,Marketing,30,71628,2,37,59,No
EMP3883,R&D,50,132538,16,39,61,No
EMP3884,Finance,40,100535,3,46,72,No
EMP3885,Marketing,54,97210,6,36,89,Yes
EMP3886,Operations,54,92276,13,52,75,No
EMP3887,Marketing,27,102800,19,43,84,Yes
EMP3888,Support,22,88538,12,53,89,Yes
EMP3889,Marketing,31,101459,15,43,80,Yes
EMP3890,R&D,33,112900,1,42,66,No
EMP3891,Sales,26,112189,12,32,89,No
EMP3892,Finance,50,106600,18,46,73,Yes
EMP3893,IT,45,120754,12,56,69,No
EMP3894,HR,47,74237,5,37,83,No
EMP3895,IT,35,122040,16,33,61,Yes
EMP3896,IT,31,120379,8,45,79,No
EMP3897,HR,23,95255,14,40,85,Yes
EMP3898,R&D,24,135419,18,38,53,No
EMP3899,R&D,58,128043,11,52,73,No
EMP3900,Operations,41,90848,7,48,91,Yes
EMP3901,HR,49,68511,7,44,63,No
EMP3902,HR,56,91755,19,39,74,No
EMP3903,Support,31,79969,13,56,61,No
EMP3904,Support,34,93010,17,30,70,Yes
EMP3905,HR,51,93161,13,32,84,Yes
EMP3906,Finance,59,102921,1,50,88,Yes
EMP3907,Finance,56,120578,18,33,83,Yes
EMP3908,Support,27,87042,17,54,87,No
EMP3909,HR,52,72773,1,59,59,No
EMP3910,HR,28,79103,2,44,86,Yes
EMP3911,R&D,30,148838,19,47,84,Yes
EMP3912,Marketing,53,98877,14,51,86,Yes
EMP3913,R&D,23,121122,8,52,69,No
EMP3914,Support,54,79243,8,36,86,Yes
EMP3915,R&D,21,130248,16,44,75,No
EMP3916,Sales,27,98774,11,40,80,No
EMP3917,Operations,49,79538,2,41,78,No
EMP3918,Sales,54,103570,9,52,78,No
EMP3919,HR,40,76800,12,46,69,No
EMP3920,Marketing,51,90019,2,50,73,No
EMP3921,IT,35,122573,11,57,86,Yes
EMP3922,Support,55,97484,20,32,78,Yes
EMP3923,R&D,49,126178,20,44,51,Yes
EMP3924,Marketing,38,93944,12,43,69,No
EMP3925,Support,51,84049,19,55,67,No
EMP3926,Support,48,81354,10,56,100,Yes
EMP3927,Sales,29,103190,20,40,54,No
EMP3928,Finance,43,114912,19,60,77,Yes
EMP3929,IT,59,108597,5,51,69,No
EMP3930,Sales,23,98546,5,48,77,Yes
EMP3931,Operations,40,77282,6,56,76,No
EMP3932,Operations,25,102569,18,41,82,No
EMP3933,Sales,58,101915,14,55,52,Yes
EMP3934,Marketing,45,102921,16,52,93,Yes
EMP3935,Finance,43,115199,19,41,58,No
EMP3936,Marketing,60,77342,4,43,70,No
EMP3937,Operations,21,79440,6,58,82,Yes
EMP3938,Finance,39,105156,4,37,87,No
EMP3939,Marketing,51,97930,13,52,89,No
EMP3940,Sales,52,92123,15,39,62,No
EMP3941,IT,58,102954,5,47,60,No
EMP3942,HR,30,97171,14,60,84,Yes
EMP3943,HR,57,94139,19,42,72,No
EMP3944,Support,45,77467,15,44,67,No
EMP3945,Support,47,82185,14,43,75,No
EMP3946,Sales,38,100666,6,55,74,No
EMP3947,IT,29,113255,5,51,72,No
EMP3948,HR,25,75671,7,53,66,No
EMP3949,Sales,47,104521,16,41,73,No
EMP3950,Finance,41,93537,5,50,73,No
EMP3951,Support,28,77519,9,39,82,No
EMP3952,Operations,25,100550,15,39,76,No
EMP3953,Operations,48,83560,10,34,82,Yes
EMP3954,Support,36,78401,16,54,66,Yes
EMP3955,Finance,57,116582,19,55,75,No
EMP3956,Operations,43,86637,19,54,55,No
EMP3957,R&D,49,134342,13,57,91,Yes
EMP3958,HR,34,79640,18,40,60,No
EMP3959,Operations,42,86498,3,53,73,No
EMP3960,Marketing,39,89900,9,58,66,No
EMP3961,IT,32,119176,18,59,59,No
EMP3962,Sales,35,95607,3,38,71,No
EMP3963,Support,26,72293,12,51,59,Yes
EMP3964,Finance,28,107206,9,52,76,No
EMP3965,R&D,58,129282,11,36,97,Yes
EMP3966,Operations,39,89119,8,44,84,No
EMP3967,Support,27,91327,17,36,88,Yes
EMP3968,HR,27,102061,18,45,79,Yes
EMP3969,Marketing,34,95598,19,32,62,Yes
EMP3970,R&D,55,144143,14,35,100,Yes
EMP3971,HR,52,92828,18,32,69,No
EMP3972,Operations,48,84967,10,34,73,No
EMP3973,HR,47,92909,18,50,78,No
EMP3974,Sales,36,95184,3,41,69,No
EMP3975,Sales,21,99331,13,31,82,No
EMP3976,Support,42,85543,11,59,77,Yes
EMP3977,Operations,29,88014,6,39,74,No
EMP3978,Support,47,79039,16,31,69,No
EMP3979,Marketing,41,111188,19,48,78,No
EMP3980,Sales,34,102159,17,34,79,Yes
EMP3981,IT,38,113069,2,31,83,Yes
EMP3982,IT,24,114591,12,42,74,No
EMP3983,Finance,60,95794,2,57,92,Yes
EMP3984,Sales,35,107352,19,33,84,Yes
EMP3985,IT,44,110101,6,46,51,Yes
EMP3986,Sales,59,110388,9,40,97,No
EMP3987,Marketing,42,82389,5,36,70,No
EMP3988,Marketing,60,108793,15,43,88,Yes
EMP3989,Marketing,58,102713,17,43,66,Yes
EMP3990,Operations,36,93885,14,54,79,No
EMP3991,R&D,36,119356,9,51,59,Yes
EMP3992,R&D,35,133528,12,42,67,No
EMP3993,Operations,32,86419,13,60,56,No
EMP3994,Marketing,52,95633,13,60,87,Yes
EMP3995,Sales,53,85874,2,49,85,Yes
EMP3996,Operations,35,89309,8,42,68,No
EMP3997,Operations,31,72436,10,58,40,No
EMP3998,Support,48,81822,11,51,88,Yes
EMP3999,Support,29,90824,19,47,90,Yes
EMP4000,Support,52,83379,19,34,62,Yes
